City,name,address,latitude,longitude,category,closed,avg_rating,num_of_reviews
SILVER SPRINGS,Domino's Pizza,"Domino's Pizza, 15990 FL-40 Ste 10, Silver Springs, FL 34488",29.1875,-81.875,Pizza deliveryDelivery RestaurantTakeout RestaurantPizza restaurantPizza Takeout,0,3,94
OCALA,Mandarin Express,"Mandarin Express, 3100 SW College Rd, Ocala, FL 34474",29.15625,-82.1875,Chinese restaurantAsian restaurantRestaurant,0,4,38
OCALA,Domino's Pizza,"Domino's Pizza, 7578 SE Maricamp Rd, Ocala, FL 34472",29.109375,-82.0,Pizza deliveryDelivery RestaurantTakeout RestaurantPizza restaurantPizza Takeout,0,4,278
SARASOTA,Shell,"Shell, 5808 S Tamiami Trail, Sarasota, FL 34231",27.265625,-82.5,Gas stationATMConvenience storeRestaurant,0,3,28
HOLLYWOOD,Starbucks,"Starbucks, 18310 Pines Blvd, Pembroke Pines, FL 33029",26.0,-80.375,Coffee shopBreakfast restaurantCafeCoffee storeEspresso barInternet cafe,0,4,218
TAMPA,Subway,"Subway, 4411 N Armenia Ave, Tampa, FL 33603",27.984375,-82.5,Sandwich shopFast food restaurantTakeout RestaurantRestaurant,0,4,38
MIAMI,Shell,"Shell, 13595 SW 137th Ave, Miami, FL 33186",25.640625,-80.4375,Gas stationATMConvenience storeRestaurant,0,2,35
WEST PALM BEACH,Domino's Pizza,"Domino's Pizza, 10200 Fox Trail Rd S Ste D, Royal Palm Beach, FL 33411",26.703125,-80.1875,Pizza deliveryDelivery RestaurantTakeout RestaurantPizza restaurantPizza Takeout,0,4,227
WEST PALM BEACH,Papa John's Pizza,"Papa John's Pizza, 1191 Royal Palm Beach Blvd, West Palm Beach, FL 33411",26.703125,-80.25,Pizza restaurant,0,3,108
BROOKSVILLE,Main Street Bakery,"Main Street Bakery, 17375 Spring Hill Dr, Brooksville, FL 34604",28.484375,-82.4375,Bakery,0,4,8
PORT SAINT LUCIE,Domino's Pizza,"Domino's Pizza, 300 SE Port St Lucie Blvd, Port St. Lucie, FL 34984",27.265625,-80.375,Pizza deliveryDelivery RestaurantTakeout RestaurantPizza restaurantPizza Takeout,0,4,296
ORLANDO,Frutta Bowls,"Frutta Bowls, 13526 Village Park Dr #224, Orlando, FL 32837",28.375,-81.4375,RestaurantHealth food restaurantTakeout Restaurant,0,4,128
FORT LAUDERDALE,Jimmy John's,"Jimmy John's, 729 NW 6th St, Fort Lauderdale, FL 33311",26.125,-80.125,Sandwich shopCatererFast food restaurantDelivery RestaurantTakeout Restaurant,0,3,165
NORTH PALM BEACH,Big Apple Pizza & Pasta,"Big Apple Pizza & Pasta, 11249 US-1, North Palm Beach, FL 33408",26.84375,-80.0625,Pizza restaurantDelivery Restaurant,0,4,137
SEBRING,Subway,"Subway, 3212 US Hwy 27 S, Sebring, FL 33870",27.46875,-81.4375,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,4,258
ORLANDO,Subway,"Subway, 5740 International Dr, Orlando, FL 32819",28.46875,-81.4375,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,3,128
NAPLES,Subway,"Subway, 8575 Collier Blvd Suite 103-104, Naples, FL 34114",26.109375,-81.6875,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,2,26
HILLIARD,Subway,"Subway, 551758 US-1, Hilliard, FL 32046",30.6875,-81.9375,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,4,56
BOCA RATON,Subway,"Subway, 690 Yamato Rd Bay 3, Boca Raton, FL 33431",26.390625,-80.125,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,3,123
PALM COAST,Subway,"Subway, 104 Flagler Plaza Dr, Palm Coast, FL 32137",29.46875,-81.1875,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,4,118
ORLANDO,Subway,"Subway, 5991 New, S Goldenrod Rd, Orlando, FL 32822",28.46875,-81.3125,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,3,124
SAINT AUGUSTINE,China Cafe,"China Cafe, 165 Blackford Way A, St. Augustine, FL 32086",29.796875,-81.3125,Chinese restaurant,0,4,88
OVIEDO,Dunkin',"Dunkin', 3100 Alafaya Trail Ste 1018, Oviedo, FL 32765",28.625,-81.1875,Coffee shopBagel shopBakeryBreakfast restaurantDonut shopFast food restaurantTakeout Restaurant,0,3,145
SEFFNER,Subway,"Subway, 6010 N State Rd 579, Seffner, FL 33584",28.0,-82.3125,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,3,187
VALRICO,Smoothie King,"Smoothie King, 3429 Lithia Pinecrest Rd, Valrico, FL 33596",27.890625,-82.25,Juice shopFast food restaurantHealth food restaurantDelivery RestaurantTakeout RestaurantVitamin & supplements store,0,4,78
MIAMI,Subway,"Subway, 18731 Biscayne Blvd #365, Aventura, FL 33180",25.953125,-80.125,Sandwich shopFast food restaurantTakeout RestaurantRestaurant,0,3,58
MIDDLEBURG,Subway,"Subway, 1543 Blanding Blvd, Middleburg, FL 32068",30.109375,-81.8125,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,3,164
PORT SAINT LUCIE,Goodfellas Pizza,"Goodfellas Pizza, 3065 SW Port St Lucie Blvd, Port St. Lucie, FL 34953",27.25,-80.375,Pizza restaurantChicken wings restaurantPizza delivery,0,4,238
TALLAHASSEE,Dunkin',"Dunkin', 3001 W Tennessee St, Tallahassee, FL 32304",30.453125,-84.375,Coffee shopBagel shopBakeryBreakfast restaurantDonut shopFast food restaurantTakeout Restaurant,0,4,258
PALM BEACH GARDENS,Subway,"Subway, 4238 Northlake Blvd, Palm Beach Gardens, FL 33410",26.8125,-80.125,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,4,48
SAINT JAMES CITY,Island Grill,"Island Grill, 9856 Stringfellow Rd, St James City, FL 33956",26.609375,-82.125,American restaurantDiner,0,4,105
PORT SAINT LUCIE,Downtown Benny's Pizza,"Downtown Benny's Pizza, 1909 SW South Macedo Blvd, Port St. Lucie, FL 34984",27.28125,-80.375,Pizza deliveryCatererGluten-free restaurantItalian grocery storeItalian restaurantPasta shopPizza restaurantPizza TakeoutSalad shopSandwich shop,0,4,38
ORLANDO,Tacos El Rancho,"Tacos El Rancho, 2194 S Chickasaw Trail, Orlando, FL 32825",28.515625,-81.25,Mexican restaurantLatin American restaurantRestaurant,0,4,268
PENSACOLA,Subway,"Subway, 23 S Blue Angel Pkwy, Pensacola, FL 32506",30.40625,-87.3125,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,4,95
MIAMI,Subway,"Subway, 1501 Biscayne Blvd Unit 102, Miami, FL 33132",25.796875,-80.1875,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,3,68
ORLANDO,La Boulangerie,"La Boulangerie, 50 S Rosalind Ave Suite C, Orlando, FL 32801",28.546875,-81.375,Bakery,0,4,27
TAMPA,Chipotle Mexican Grill,"Chipotle Mexican Grill, 5114 E Fowler Ave Ste 101, Temple Terrace, FL 33617",28.0625,-82.375,Mexican restaurantCatererFast food restaurant,0,3,68
DEERFIELD BEACH,J's Kitchen,"J's Kitchen, 196 N Federal Hwy, Deerfield Beach, FL 33441",26.328125,-80.0625,Chinese restaurant,0,3,74
JACKSONVILLE,Mandarin Express,"Mandarin Express, 10300 Southside Blvd, Jacksonville, FL 32256",30.1875,-81.5625,Chinese restaurantRestaurant,0,3,45
WINTER HAVEN,Taqueria San Jose,"Taqueria San Jose, Bomber Rd, Wahneta, FL 33880",27.953125,-81.75,Mexican restaurant,0,4,18
TAVARES,Subway,"Subway, 2101 State Rd 19, Tavares, FL 32778",28.78125,-81.75,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,4,117
ORLANDO,High Velocity,"High Velocity, 8701 World Center Dr, Orlando, FL 32821",28.359375,-81.5,RestaurantAmerican restaurant,0,3,48
ORLANDO,Lotus Blossom Café,"Lotus Blossom Café, 1510 N Ave of the Stars, Orlando, FL 32830",28.375,-81.5625,Chinese restaurant,0,3,88
SPRING HILL,Marco's Pizza,"Marco's Pizza, 5150 Commercial Way, Spring Hill, FL 34606",28.5,-82.5625,Pizza restaurantTakeout RestaurantPizza deliveryPizza Takeout,0,4,273
FORT MYERS,Subway,"Subway, 3006 Palm Beach Blvd, Fort Myers, FL 33916",26.65625,-81.875,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,4,38
MIAMI,JC Chinese Restaurant,"JC Chinese Restaurant, 9528 SW 160th St, Miami, FL 33157",25.625,-80.375,Chinese restaurant,0,3,98
MIAMI,Great Wall Chinese Restaurant,"Great Wall Chinese Restaurant, 20111 SW 127th Ave, Miami, FL 33177",25.578125,-80.375,Chinese restaurantDelivery Restaurant,0,4,198
MIAMI,Subway,"Subway, 20505 S Dixie Hwy Space 1859, Cutler Bay, FL 33189",25.578125,-80.375,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,3,52
BOCA RATON,Jet's Pizza,"Jet's Pizza, 8903 Glades Rd, Boca Raton, FL 33434",26.375,-80.1875,Pizza restaurantCatering food and drink supplierCatererDelivery serviceDelivery RestaurantTakeout RestaurantPizza deliveryPizza TakeoutRestaurant,0,4,168
SANFORD,Domino's Pizza,"Domino's Pizza, 4730 W State Rd 46, Sanford, FL 32771",28.8125,-81.3125,Pizza deliveryDelivery RestaurantTakeout RestaurantPizza restaurantPizza Takeout,0,3,28
MIAMI,Amsterdam Falafelshop,"Amsterdam Falafelshop, 5835 FL-986, Miami, FL 33143",25.703125,-80.3125,Falafel restaurantRestaurant,0,4,317
TAMPA,International Cafe,"International Cafe, 601 E Twiggs St, Tampa, FL 33602",27.953125,-82.4375,CafeATMBreakfast restaurantCoffee shopCuban restaurantFast food restaurantLunch restaurantRestaurantSalad shopSandwich shop,0,4,258
ALACHUA,Rose Garden Chinese Restaurant,"Rose Garden Chinese Restaurant, 15530 NW US Hwy 441, Alachua, FL 32615",29.796875,-82.5,Chinese restaurant,0,4,124
STUART,Three Little Birds Cafe,"Three Little Birds Cafe, 740 SW Federal Hwy, Stuart, FL 34994",27.1875,-80.25,Breakfast restaurantBrunch restaurantCafeLunch restaurantRestaurant,0,4,118
FORT LAUDERDALE,Little Caesars Pizza,"Little Caesars Pizza, 3031 N Andrews Ave, Wilton Manors, FL 33311",26.171875,-80.125,Pizza restaurantAmerican restaurantChicken wings restaurantFast food restaurantPizza deliveryPizza Takeout,0,3,668
SEBRING,China One,"China One, 3218 US Hwy 27 S, Sebring, FL 33870",27.46875,-81.4375,Restaurant,0,4,145
LAKE PLACID,CHINA WOK,"CHINA WOK, 150 Plaza Ave, Lake Placid, FL 33852",27.296875,-81.375,Chinese restaurant,0,4,68
BONITA SPRINGS,Marco's Pizza,"Marco's Pizza, 24851 S Tamiami Trail Suite 3, Bonita Springs, FL 34134",26.375,-81.8125,Pizza restaurantTakeout RestaurantPizza deliveryPizza Takeout,0,4,126
SARASOTA,Nothing Bundt Cakes,"Nothing Bundt Cakes, 5354 Fruitville Rd, Sarasota, FL 34232",27.34375,-82.4375,BakeryCake shop,0,4,87
SAINT PETERSBURG,China 1,"China 1, 2261 34th St S, St. Petersburg, FL 33711",27.75,-82.6875,Restaurant,0,3,108
FORT MYERS,Chao Cajun,"Chao Cajun, 4125 Cleveland Ave, Fort Myers, FL 33901, United States, Fort Myers, FL 33901",26.609375,-81.875,Cajun restaurant,0,3,52
VERO BEACH,Asian Chao,"Asian Chao, 6200 20th St #454, Vero Beach, FL 32966",27.640625,-80.4375,Asian restaurant,0,3,68
VERO BEACH,Plum Tree,"Plum Tree, 4165 9th St SW, Vero Beach, FL 32968",27.59375,-80.4375,Chinese restaurantRestaurant,0,3,166
ORLANDO,Tropical Smoothie Cafe,"Tropical Smoothie Cafe, 8600 Vineland Ave Suite 103, Orlando, FL 32821",28.375,-81.5,RestaurantJuice shop,0,4,44
MIAMI,Las Tejas,"Las Tejas, 11865 SW 26th St A8, Miami, FL 33175",25.75,-80.375,Nicaraguan restaurant,0,4,23
HOLLYWOOD,Dough Boys,"Dough Boys, 292 NW 172nd Ave, Pembroke Pines, FL 33029",26.015625,-80.375,Italian restaurantDelivery RestaurantPizza restaurant,0,4,413
COCOA,Domino's Pizza,"Domino's Pizza, 1620 Clearlake Rd, Cocoa, FL 32922",28.390625,-80.75,Pizza deliveryDelivery RestaurantTakeout RestaurantPizza restaurantPizza Takeout,0,4,298
COCOA,China Wok,"China Wok, 7327 US-1 E, Port St John, FL 32927",28.484375,-80.75,Chinese restaurant,0,4,194
TAMPA,SOHO Juice Co.,"SOHO Juice Co., 500 S Howard Ave suite c, Tampa, FL 33606",27.9375,-82.5,Vegan restaurantGluten-free restaurantHealth food restaurantIce cream shopJuice shopOrganic restaurantVegetarian restaurant,0,4,136
JACKSONVILLE,China Moon,"China Moon, 8299 W Beaver St, Jacksonville, FL 32220",30.328125,-81.8125,Chinese restaurant,0,4,5
ORLANDO,Wendy's,"Wendy's, 13860 Boggy Creek Rd, Orlando, FL 32824",28.359375,-81.3125,Fast food restaurantBreakfast restaurant,0,3,128
NAPLES,Wendy's,"Wendy's, 13030 Tamiami Trail E, Naples, FL 34114",26.0625,-81.6875,Fast food restaurantBreakfast restaurant,0,3,73
MIAMI,Papa John's Pizza,"Papa John's Pizza, 2537 NW 54th St, Miami, FL 33142",25.828125,-80.25,Pizza restaurant,0,3,218
MIAMI,Walmart Bakery,"Walmart Bakery, 3200 NW 79th St, Miami, FL 33147",25.84375,-80.25,BakeryCake shopWholesale bakery,0,4,8
JACKSONVILLE,Chiqui Burger,"Chiqui Burger, 10429 Beach Blvd, Jacksonville, FL 32246",30.28125,-81.5625,Fast food restaurant,0,4,48
MARCO ISLAND,Tesoro,"Tesoro, 400 S Collier Blvd, Marco Island, FL 34145",25.921875,-81.75,RestaurantMediterranean restaurant,0,3,28
JUPITER,Subway,"Subway, 620 North US Highway 1 Space #620, Tequesta, FL 33469",26.96875,-80.0625,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,4,55
POMPANO BEACH,La Forketta,"La Forketta, 1255 Powerline Rd, Pompano Beach, FL 33069",26.21875,-80.1875,Italian restaurant,0,4,358
POMPANO BEACH,Antojitos Mexicanos,"Antojitos Mexicanos, 2491 N Dixie Hwy, Pompano Beach, FL 33064",26.265625,-80.125,Mexican restaurant,0,3,86
POMPANO BEACH,China Star,"China Star, 19 S Pompano Pkwy, Pompano Beach, FL 33069",26.234375,-80.1875,Chinese restaurantRestaurant,0,4,67
FORT LAUDERDALE,Papa John's Pizza,"Papa John's Pizza, 9440 W Commercial Blvd, Sunrise, FL 33351",26.1875,-80.25,Pizza restaurant,0,3,86
JUPITER,Carvel,"Carvel, 6230 W Indiantown Rd, Jupiter, FL 33458",26.9375,-80.125,Ice cream shopBakeryCake shopDessert restaurantDessert shop,0,4,48
WINTER GARDEN,Wawa,"Wawa, 8849 W Irlo Bronson Memorial Hwy H, Winter Garden, FL 34787",28.34375,-81.625,Convenience storeBreakfast restaurantCafeCandy storeCheesesteak restaurantCoffee shopFast food restaurantGas stationHoagie restaurantSandwich shop,0,3,78
NAPLES,Dunkin',"Dunkin', 4800 Golden Gate Pkwy, Naples, FL 34116",26.1875,-81.6875,Coffee shopBagel shopBakeryBreakfast restaurantDonut shopFast food restaurantTakeout Restaurant,0,4,68
BOCA RATON,Starbucks,"Starbucks, 9704 Clint Moore Rd, Boca Raton, FL 33496",26.40625,-80.1875,Coffee shopBreakfast restaurantCafeCoffee storeEspresso barInternet cafe,0,4,94
QUINCY,May Flower Chinese Restaurant,"May Flower Chinese Restaurant, 1986 Pat Thomas Pkwy, Quincy, FL 32351",30.5625,-84.625,Chinese restaurant,0,4,104
QUINCY,Domino's Pizza,"Domino's Pizza, 1990 Pat Thomas Pkwy, Quincy, FL 32351",30.5625,-84.625,Pizza deliveryDelivery RestaurantTakeout RestaurantPizza restaurantPizza Takeout,0,4,164
ARCADIA,Domino's Pizza,"Domino's Pizza, 1332 E Oak St, Arcadia, FL 34266",27.203125,-81.8125,Pizza deliveryDelivery RestaurantTakeout RestaurantPizza restaurantPizza Takeout,0,4,177
NEWBERRY,Domino's Pizza,"Domino's Pizza, 14300 W Newberry Rd, Newberry, FL 32669",29.65625,-82.5,Pizza deliveryDelivery RestaurantTakeout RestaurantPizza restaurantPizza Takeout,0,3,141
ORLANDO,Villa Italian Kitchen,"Villa Italian Kitchen, 8200 Vineland Ave Unit 1201, Orlando, FL 32821",28.390625,-81.5,Pizza restaurantCatererItalian restaurantPasta shopRestaurantSalad shop,0,4,158
ORLANDO,McDonald's,"McDonald's, 9303 Jeff Fuqua Blvd, Orlando, FL 32827",28.4375,-81.3125,Fast food restaurantBreakfast restaurantCoffee shopHamburger restaurantRestaurantSandwich shop,0,3,233
NORTH MIAMI BEACH,Papa John's Pizza,"Papa John's Pizza, 16850 Collins Ave Ste 103, Miami Beach, FL 33160",25.9375,-80.125,Pizza restaurant,0,3,238
HOLLYWOOD,Taco Bell,"Taco Bell, 6961 Miramar Pkwy, Miramar, FL 33023",25.984375,-80.25,Fast food restaurantBreakfast restaurantBurrito restaurantLunch restaurantTakeout RestaurantMexican restaurantRestaurantTaco restaurantTex-Mex restaurantVegetarian restaurant,0,2,33
NICEVILLE,Blue Collar Cafe,"Blue Collar Cafe, 314 Bayshore Dr, Niceville, FL 32578",30.515625,-86.5,Restaurant,0,4,38
ORLANDO,Marco's Pizza,"Marco's Pizza, 857 Woodbury Road, Orlando, FL 32828",28.546875,-81.1875,Pizza restaurantTakeout RestaurantPizza deliveryPizza Takeout,0,4,194
MIAMI,Sakura Japanese Restaurant,"Sakura Japanese Restaurant, 8225 SW 124th St, Pinecrest, FL 33156",25.65625,-80.3125,Japanese restaurantAsian restaurantSushi restaurant,0,4,138
WEST PALM BEACH,Shell,"Shell, 242 S Congress Ave, West Palm Beach, FL 33406",26.671875,-80.0625,Gas stationATMCar washConvenience storeRestaurant,0,3,32
NEW PORT RICHEY,Subway,"Subway, 11332 Ridge Rd #304, New Port Richey, FL 34654",28.28125,-82.625,Restaurant,0,4,58
LAKELAND,Jimmy John's,"Jimmy John's, 4128 Florida Ave S, Lakeland, FL 33813",27.984375,-81.9375,Sandwich shopCatererFast food restaurantDelivery RestaurantTakeout Restaurant,0,4,177
CLERMONT,Taco Bell,"Taco Bell, 404 S Hwy 27, Minneola, FL 34715",28.578125,-81.75,Fast food restaurantBreakfast restaurantBurrito restaurantLunch restaurantTakeout RestaurantMexican restaurantRestaurantTaco restaurantTex-Mex restaurantVegetarian restaurant,0,3,54
LAKELAND,Hungry Howie's Pizza,"Hungry Howie's Pizza, 2805 Shepherd Rd, Lakeland, FL 33811",27.9375,-82.0,Pizza restaurantCatererItalian restaurantPizza deliveryPizza TakeoutRestaurantSalad shopSandwich shop,0,3,245
TAMPA,China House Restaurant,"China House Restaurant, 3978 W Hillsborough Ave, Tampa, FL 33614",28.0,-82.5,Chinese takeawayChinese restaurant,0,4,188
MIAMI,Misha's Cupcakes,"Misha's Cupcakes, 13440 SW 120th St B, Miami, FL 33186",25.65625,-80.4375,Cake shopBakery,0,3,73
DAYTONA BEACH,TopGun,"TopGun, 2400 Bellevue Ave #1, Daytona Beach, FL 32124",29.171875,-81.0625,American restaurant,0,4,27
TALLAHASSEE,Cajun Cafe & Grill,"Cajun Cafe & Grill, 1500 Apalachee Pkwy # 1265, Tallahassee, FL 32301",30.4375,-84.25,Restaurant,0,3,27
TALLAHASSEE,Great American Cookies,"Great American Cookies, 1500 Apalachee Pkwy Ste 1280, Tallahassee, FL 32301",30.4375,-84.25,Cookie shopBakeryDessert shopRestaurant,0,4,38
PORT CHARLOTTE,Hungry Howie's Pizza,"Hungry Howie's Pizza, 2395 Tamiami Trail #16, Port Charlotte, FL 33952",27.0,-82.125,Pizza restaurantCatererItalian restaurantPizza deliveryPizza TakeoutRestaurantSalad shopSandwich shop,0,4,178
JACKSONVILLE,King Wok,"King Wok, 7001 Merrill Rd # 32, Jacksonville, FL 32277",30.359375,-81.5625,Delivery Restaurant,0,3,147
CLEARWATER,Subway,"Subway, 5310 E Bay Dr Unit 300, Largo, FL 33764",27.921875,-82.75,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,4,156
GROVELAND,Subway,"Subway, 7965 FL-50 Unit A100, Groveland, FL 34736",28.5625,-81.8125,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,4,176
TAMPA,Clean Juice,"Clean Juice, 1732 S Dale Mabry Hwy, Tampa, FL 33629",27.921875,-82.5,Juice shopBreakfast restaurantFruits wholesalerHealth food storeOrganic restaurantRestaurantVegan restaurantVegetarian restaurant,0,4,51
MARY ESTHER,Smoothie King,"Smoothie King, 330 Mary Esther Blvd SUITE C, Mary Esther, FL 32569",30.421875,-86.625,Juice shopFast food restaurantHealth food restaurantDelivery RestaurantTakeout RestaurantVitamin & supplements store,0,4,93
DESTIN,Subway,"Subway, 1251 Airport Rd, Destin, FL 32541",30.390625,-86.4375,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,4,48
MARY ESTHER,Crackers,"Crackers, Santa Rosa Mall, 300 Mary Esther Blvd, Mary Esther, FL 32569",30.421875,-86.6875,Restaurant,0,4,54
PENSACOLA,Cinnabon,"Cinnabon, 5100 N 9th Ave, Pensacola, FL 32504",30.46875,-87.1875,BakeryCoffee shopPastry shop,0,4,36
PANAMA CITY,Taco Casa,"Taco Casa, 663 W 23rd St, Panama City, FL 32405",30.1875,-85.6875,Mexican restaurantLatin American restaurantRestaurant,0,4,148
DUNNELLON,Little Caesars Pizza,"Little Caesars Pizza, 11150 N Williams St, Dunnellon, FL 34431",29.0625,-82.4375,Pizza restaurantAmerican restaurantChicken wings restaurantFast food restaurantPizza deliveryPizza Takeout,0,4,238
ORLANDO,Roaring Fork,"Roaring Fork, 901 Timberline Dr, Orlando, FL 32830",28.40625,-81.5625,RestaurantAmerican restaurant,0,4,48
SAINT PETERSBURG,Le Macaron French Pastries,"Le Macaron French Pastries, 6901 22nd Ave N, St. Petersburg, FL 33710",27.796875,-82.75,Pastry shop,0,4,34
ORANGE PARK,Papa John's Pizza,"Papa John's Pizza, 38c Blanding Blvd Ste C, Orange Park, FL 32073",30.1875,-81.75,Pizza restaurant,0,3,178
FORT PIERCE,Jersey Mike's Subs,"Jersey Mike's Subs, 2415 US-1, Fort Pierce, FL 34982",27.421875,-80.3125,Sandwich shopCatererDeliFast food restaurantTakeout Restaurant,0,4,107
KISSIMMEE,Menchie's Frozen Yogurt,"Menchie's Frozen Yogurt, 8130 US-192, Kissimmee, FL 34747",28.34375,-81.625,Frozen yogurt shopBakeryCake shopCatererDessert restaurantDessert shopIce cream shopKosher restaurant,0,4,108
PENSACOLA,Subway,"Subway, 13019 Sorrento Rd Unit #6, Pensacola, FL 32507",30.328125,-87.4375,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,4,37
OPA LOCKA,China City Restaurant,"China City Restaurant, 4793 NW 167th St, Miami Gardens, FL 33055",25.921875,-80.25,Chinese restaurant,0,4,87
BOYNTON BEACH,Subway,"Subway, 8252 Jog Rd, Boynton Beach, FL 33472",26.546875,-80.125,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,4,46
SANFORD,Mandarin Express,"Mandarin Express, 250 Towne Center Cir, Sanford, FL 32771",28.796875,-81.3125,Chinese restaurantAsian restaurant,0,2,17
MIAMI,Pollos & Jarras,"Pollos & Jarras, 19565 Biscayne Blvd #956, Aventura, FL 33180",25.953125,-80.125,Peruvian restaurant,0,4,68
BRADENTON,Tropical Smoothie Cafe,"Tropical Smoothie Cafe, 5702 SR64 East, Bradenton, FL 34208",27.5,-82.5,RestaurantJuice shop,0,4,25
MIAMI BEACH,Rouge,"Rouge, 908 71st St, Miami Beach, FL 33141",25.859375,-80.125,French restaurantMoroccan restaurant,0,4,209
BOCA RATON,Dunkin',"Dunkin', 9874 Yamato Rd, Boca Raton, FL 33434",26.390625,-80.1875,Coffee shopBagel shopBakeryBreakfast restaurantDonut shopFast food restaurantTakeout Restaurant,0,4,130
