name,address,latitude,longitude,category,avg_rating,num_of_reviews,url,restaurant,bakery,dessert,pastry,closed,zip,st
Subway,"Subway, 2900 W. Sample Rd Ff-110, Pompano Beach, FL 33073",26.265625,-80.1875,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,3,15,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d91cca56da5bed:0x97a5f8aae02fb6d3?authuser=-1&hl=en&gl=us,1,0,0,0,0,33073,FL
The Bistro,"The Bistro, 17 N Safford Ave, Tarpon Springs, FL 34689",28.140625,-82.75,Mediterranean restaurantItalian restaurantTapas restaurant,4,396,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c28d7318312619:0x2101b1ebda2894dd?authuser=-1&hl=en&gl=us,1,0,0,0,0,34689,FL
California Tortilla,"California Tortilla, 6375 N Wickham Rd, Melbourne, FL 32940",28.21875,-80.6875,Mexican restaurantCatererRestaurant,4,168,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88de0501d2f60b33:0x1d438272510ebbac?authuser=-1&hl=en&gl=us,1,0,0,0,1,32940,FL
Shell,"Shell, 1971 Sunset Point Rd, Clearwater, FL 33765",27.984375,-82.75,Gas stationATMCar washConvenience storeRestaurant,4,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2f1c068a15569:0x7fd4c62795ae69a6?authuser=-1&hl=en&gl=us,1,0,0,0,1,33765,FL
Subway,"Subway, 355 W Granada Blvd Unit C, Ormond Beach, FL 32174",29.28125,-81.0625,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,3,58,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e6db677d81274f:0x65166bfba600c609?authuser=-1&hl=en&gl=us,1,0,0,0,0,32174,FL
Jersey Boardwalk Pizza,"Jersey Boardwalk Pizza, 20 High Point Rd, Tavernier, FL 33070",24.984375,-80.5625,Pizza restaurantEuropean restaurantItalian restaurantTakeout RestaurantRestaurant,4,208,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d738a988649599:0x44359fe83874bc25?authuser=-1&hl=en&gl=us,1,0,0,0,1,33070,FL
Pizza Hut,"Pizza Hut, 7221 N Pine Island Rd, Tamarac, FL 33321",26.21875,-80.25,Pizza deliveryChicken wings restaurantTakeout RestaurantPizza restaurant,3,225,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9058c453d043f:0xbe89e35cc0bbf8d8?authuser=-1&hl=en&gl=us,1,0,0,0,0,33321,FL
Crispers,"Crispers, 100 Main St #101, Safety Harbor, FL 34695",27.984375,-82.6875,Salad shopDeliDelivery RestaurantTakeout RestaurantSandwich shopSoup restaurant,4,48,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2ee8b05efa243:0xf883ddf326dc91b0?authuser=-1&hl=en&gl=us,1,0,0,0,1,34695,FL
World of Beer,"World of Beer, 12904 N Dale Mabry Hwy, Tampa, FL 33618",28.0625,-82.5,Bar & grillAmerican restaurantBarGastropub,4,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2c0eeed8a08af:0x96e80db7d21a221a?authuser=-1&hl=en&gl=us,1,0,0,0,1,33618,FL
Wayback Burgers,"Wayback Burgers, 17030 US-441, Mt Dora, FL 32757",28.8125,-81.6875,Hamburger restaurantAmerican restaurantBreakfast restaurantFast food restaurant,4,144,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7a2c163ea6f11:0x1cb2534117ee8bb6?authuser=-1&hl=en&gl=us,1,0,0,0,0,32757,FL
Cafe Bustelo,"Cafe Bustelo, 12710 Pegasus Cir, Orlando, FL 32816",28.59375,-81.1875,Restaurant,3,46,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7685cf69d0b6f:0x466f9afdbc1175c8?authuser=-1&hl=en&gl=us,1,0,0,0,0,32816,FL
Beef 'O' Brady's,"Beef 'O' Brady's, 13180 Cortez Blvd, Brooksville, FL 34613",28.53125,-82.5,American restaurantFamily restaurantIrish pubRestaurantSports bar,3,58,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e81ee8800da79b:0x7cde432a5e452646?authuser=-1&hl=en&gl=us,1,0,0,0,1,34613,FL
Giovanni's Pizzeria,"Giovanni's Pizzeria, 6799 Stirling Rd, Davie, FL 33314",26.046875,-80.25,RestaurantItalian restaurant,4,27,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9a854042f4289:0xe127a9bebf44c175?authuser=-1&hl=en&gl=us,1,0,0,0,1,33314,FL
Domino's Pizza,"Domino's Pizza, 543 N Orange Ave, Green Cove Springs, FL 32043",30.0,-81.6875,Pizza deliveryDelivery RestaurantTakeout RestaurantPizza restaurantPizza Takeout,4,148,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5d0afbe66c1f3:0x8c1485d3b092378e?authuser=-1&hl=en&gl=us,1,0,0,0,0,32043,FL
Honeycomb Cafe,"Honeycomb Cafe, 4141 S Tamiami Trail Suite 10, Sarasota, FL 34231",27.296875,-82.5,Breakfast restaurantBrunch restaurantLunch restaurant,4,48,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c34160520e6171:0x430119b9d64803b7?authuser=-1&hl=en&gl=us,1,0,0,0,0,34231,FL
Jersey Boardwalk Pizza,"Jersey Boardwalk Pizza, 101417 Overseas Hwy, Key Largo, FL 33037",25.109375,-80.4375,Pizza restaurantDelivery serviceItalian restaurantTakeout RestaurantSandwich shop,3,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d769b779d67073:0x3265b061ebefa533?authuser=-1&hl=en&gl=us,1,0,0,0,1,33037,FL
Einstein Bros. Bagels,"Einstein Bros. Bagels, 12494 University Blvd Education Building, Orlando, FL 32816",28.59375,-81.1875,Bagel shopBakeryBreakfast restaurantCafeCoffee shop,3,25,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7685ef60f756d:0xb7ec527f5daebf88?authuser=-1&hl=en&gl=us,1,1,0,0,0,32816,FL
Bufet Chino,"Bufet Chino, Unnamed Road, Fort Myers, FL 33907",26.546875,-81.875,Chinese restaurant,4,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db3fe6703c5de9:0xcc2d550073dd03e8?authuser=-1&hl=en&gl=us,1,0,0,0,1,33907,FL
Starbucks,"Starbucks, 11801 S Cleveland Ave #100, Fort Myers, FL 33907",26.5625,-81.875,Coffee shopBreakfast restaurantCafeCoffee storeEspresso barInternet cafe,4,198,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db412356d42105:0xc77938eea118a7c4?authuser=-1&hl=en&gl=us,1,0,0,0,0,33907,FL
Marco's Pizza,"Marco's Pizza, 9210 W Commercial Blvd, Sunrise, FL 33351",26.1875,-80.25,Pizza TakeoutTakeout RestaurantPizza restaurant,3,36,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d905f9ba489959:0xb2387d95d6bf46fe?authuser=-1&hl=en&gl=us,1,0,0,0,1,33351,FL
Chen's Restaurant,"Chen's Restaurant, 7350 Curry Ford Rd, Orlando, FL 32822",28.515625,-81.3125,Chinese restaurantDelivery RestaurantRestaurant,3,228,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7645c66099f93:0x21e24e603d35b873?authuser=-1&hl=en&gl=us,1,0,0,0,0,32822,FL
Hot Wok,"Hot Wok, 9680 Argyle Forest Blvd Ste 14, Jacksonville, FL 32222",30.1875,-81.8125,Chinese restaurantFast food restaurantDelivery Restaurant,3,205,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5c19b0213a0af:0x5aa4a5a8fb9f13f4?authuser=-1&hl=en&gl=us,1,0,0,0,0,32222,FL
Domino's Pizza,"Domino's Pizza, 4250 W Plaza Dr # G, Orlando, FL 32816",28.609375,-81.1875,Pizza deliveryDelivery RestaurantTakeout RestaurantPizza restaurantPizza Takeout,4,118,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e768f535c6ba5f:0xb905e95d968581e8?authuser=-1&hl=en&gl=us,1,0,0,0,0,32816,FL
Broadway Ristorante & Pizzeria,"Broadway Ristorante & Pizzeria, 4030 N Goldenrod Rd, Winter Park, FL 32792",28.59375,-81.3125,Italian restaurantBarFamily restaurantPizza restaurantRestaurant,3,118,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e76f9000694ded:0x4e3797d8b0a0b041?authuser=-1&hl=en&gl=us,1,0,0,0,1,32792,FL
Papa Murphy's | Take 'N' Bake Pizza,"Papa Murphy's | Take 'N' Bake Pizza, 18965 US HWY 441 N, Mt Dora, FL 32757",28.828125,-81.625,Pizza restaurantFamily restaurantItalian restaurantTakeout RestaurantVegetarian restaurant,4,126,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7a256b62993b3:0x42abfe5f14060545?authuser=-1&hl=en&gl=us,1,0,0,0,0,32757,FL
Pizza Hut,"Pizza Hut, 1727 W Fletcher Ave, Tampa, FL 33612",28.0625,-82.5,Pizza deliveryChicken wings restaurantTakeout RestaurantPizza restaurant,3,187,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2c0caaf745bf9:0x1f64d026392eda6f?authuser=-1&hl=en&gl=us,1,0,0,0,0,33612,FL
Bazille,"Bazille, 2223 N Westshore Blvd, Tampa, FL 33607",27.96875,-82.5,American restaurantRestaurant,4,86,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2c2536e5c964b:0x4617e3ed649ad0ac?authuser=-1&hl=en&gl=us,1,0,0,0,0,33607,FL
Pie Five Pizza,"Pie Five Pizza, 22905 Lyden Dr #103, Estero, FL 33928",26.40625,-81.8125,Pizza restaurantAmerican restaurantFamily restaurantGluten-free restaurantPizza TakeoutVegetarian restaurant,4,96,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db170fc508f6ed:0x9577e11cdd8eeb9c?authuser=-1&hl=en&gl=us,1,0,0,0,1,33928,FL
Lino's Pizza,"Lino's Pizza, 1817 N Young Cir, Hollywood, FL 33020",26.015625,-80.125,Pizza restaurantItalian restaurant,4,268,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9aba01333cb01:0x887eb9d568f2870b?authuser=-1&hl=en&gl=us,1,0,0,0,1,33020,FL
Pizza Hut,"Pizza Hut, 9264 SE Maricamp Rd, Ocala, FL 34472",29.109375,-82.0,Pizza deliveryChicken wings restaurantTakeout RestaurantPizza restaurant,3,157,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7cd94ea68477f:0xcb9068ab3b6dccc3?authuser=-1&hl=en&gl=us,1,0,0,0,0,34472,FL
China Garden,"China Garden, 1427 Kass Cir, Spring Hill, FL 34606",28.453125,-82.5625,Restaurant,4,118,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c29fb25237e731:0x399fcb80a5759929?authuser=-1&hl=en&gl=us,1,0,0,0,0,34606,FL
Dunkin',"Dunkin', 99675 Overseas Hwy, Key Largo, FL 33037",25.09375,-80.4375,Coffee shopBagel shopBakeryBreakfast restaurantDonut shopFast food restaurantTakeout Restaurant,3,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d7696444cad6a1:0x1c07a99dd6c7d0f9?authuser=-1&hl=en&gl=us,1,1,0,0,0,33037,FL
Shell,"Shell, 4790 US-1, Mims, FL 32754",28.734375,-80.875,Gas stationATMConvenience storeRestaurant,5,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e74a77409ef1bb:0x2cff697f84e5875?authuser=-1&hl=en&gl=us,1,0,0,0,1,32754,FL
New Century Buffet,"New Century Buffet, 735 N Courtenay Pkwy, Merritt Island, FL 32953",28.375,-80.6875,RestaurantAsian restaurantBuffet restaurantChinese restaurantSeafood restaurantVegetarian restaurant,3,98,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e0a9e814752965:0x70cf5937bca79006?authuser=-1&hl=en&gl=us,1,0,0,0,1,32953,FL
Subway,"Subway, 3585 Cheney Hwy, Titusville, FL 32780",28.546875,-80.875,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,3,116,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e74d7e0d2839e3:0xb00491792683954?authuser=-1&hl=en&gl=us,1,0,0,0,1,32780,FL
Burger King,"Burger King, 10 S Charleston Ave, Fort Meade, FL 33841",27.75,-81.8125,Fast food restaurant,3,238,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd1f66decc89d5:0xa2d28dda579372e2?authuser=-1&hl=en&gl=us,1,0,0,0,0,33841,FL
Barbacoa Mexican Grill,"Barbacoa Mexican Grill, 2647 Ulmerton Rd, Clearwater, FL 33762",27.890625,-82.6875,Restaurant,4,124,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2e58e1643334d:0x874b54a786631edd?authuser=-1&hl=en&gl=us,1,0,0,0,1,33762,FL
Wawa,"Wawa, 2525 Tamiami Trail, Port Charlotte, FL 33952",27.0,-82.125,Convenience storeBreakfast restaurantCafeCandy storeCheesesteak restaurantCoffee shopFast food restaurantGas stationHoagie restaurantSandwich shop,3,65,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dca910a5084cb5:0xe0c72090e003d356?authuser=-1&hl=en&gl=us,1,0,0,0,0,33952,FL
Wawa,"Wawa, 5410 Florida Ave S, Lakeland, FL 33813",27.96875,-81.9375,Convenience storeBreakfast restaurantCafeCandy storeCheesesteak restaurantCoffee shopFast food restaurantHoagie restaurantSandwich shop,3,35,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd3b8733c2e64f:0x3df95b5ef5243bac?authuser=-1&hl=en&gl=us,1,0,0,0,0,33813,FL
Subway,"Subway, 3891 Scott's Plaza Drive, Jay, FL 32565",30.953125,-87.125,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,4,115,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88905ea8ad151e37:0x71852923e1ede2ec?authuser=-1&hl=en&gl=us,1,0,0,0,0,32565,FL
Popeyes Louisiana Kitchen,"Popeyes Louisiana Kitchen, 3716 Gulf Breeze Pkwy, Gulf Breeze, FL 32563",30.390625,-87.0625,Chicken restaurantCajun restaurantFast food restaurantRestaurantSeafood restaurant,3,78,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8890c5215352bab9:0xf7a61e6c247d66c?authuser=-1&hl=en&gl=us,1,0,0,0,0,32563,FL
Your Pie Pizza,"Your Pie Pizza, 225 Palm Bay Rd NE Unit 193, Melbourne, FL 32904",28.03125,-80.6875,Pizza restaurantFamily restaurantGluten-free restaurantItalian restaurantLunch restaurantPizza deliveryPizza TakeoutRestaurantVegan restaurantVegetarian restaurant,4,128,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88de0de77be69187:0x782f3e2684e6eb1a?authuser=-1&hl=en&gl=us,1,0,0,0,0,32904,FL
Jimmy John's,"Jimmy John's, 514 N Franklin St STE 103, Tampa, FL 33602",27.953125,-82.4375,Sandwich shopCatererFast food restaurantDelivery RestaurantTakeout Restaurant,3,144,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2c48bd8f50e59:0x923a296f8e34142d?authuser=-1&hl=en&gl=us,1,0,0,0,0,33602,FL
The Bowl,"The Bowl, 1200 Central Ave, Naples, FL 34102",26.140625,-81.8125,Health food restaurant,4,178,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dae19ae55ce369:0xfc9b4d283e00d047?authuser=-1&hl=en&gl=us,1,0,0,0,0,34102,FL
Giardino Gourmet Salads,"Giardino Gourmet Salads, 1906 S University Dr, Davie, FL 33324",26.09375,-80.25,Restaurant,4,114,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9078cf7a3b5b1:0x4ec7a329eca536d8?authuser=-1&hl=en&gl=us,1,0,0,0,0,33324,FL
Saigon Sandwiches,"Saigon Sandwiches, 4460 Cleveland Ave unit E, Fort Myers, FL 33901",26.59375,-81.875,Vietnamese restaurant,4,245,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db4025cfe53633:0xc8fcc83f910a97cb?authuser=-1&hl=en&gl=us,1,0,0,0,0,33901,FL
Le Pain Quotidien,"Le Pain Quotidien, 19501 Biscayne Blvd Suite 938, Aventura, FL 33180",25.953125,-80.125,RestaurantBakeryBreakfast restaurantBrunch restaurantCoffee shop,4,218,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9acf607a8cd93:0x5a44dff433890b3?authuser=-1&hl=en&gl=us,1,1,0,0,1,33180,FL
Maoz Vegetarian,"Maoz Vegetarian, 6000 Glades Rd #1176, Boca Raton, FL 33431",26.359375,-80.125,Vegetarian restaurant,4,118,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d91e05fddb37b1:0x84e229723d28cb55?authuser=-1&hl=en&gl=us,1,0,0,0,0,33431,FL
Smoothie King,"Smoothie King, 140 University Town Center Dr #102, Sarasota, FL 34243",27.390625,-82.4375,Juice shopFast food restaurantRestaurant,3,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c338e786b40cb1:0x1f1cac5f33df983b?authuser=-1&hl=en&gl=us,1,0,0,0,1,34243,FL
KFC,"KFC, 640 S Walnut St, Starke, FL 32091",29.9375,-82.125,Chicken restaurantFast food restaurant,3,353,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5fdec1d54c993:0xa4ab07fb51c5aa93?authuser=-1&hl=en&gl=us,1,0,0,0,0,32091,FL
Mai Thai,"Mai Thai, 22 E Pine St, Orlando, FL 32801",28.546875,-81.375,Thai restaurantAsian fusion restaurantAsian restaurantChinese restaurantPan-Asian restaurantSoutheast Asian restaurant,4,178,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77be379cc2a63:0x90c6525c73b8d3b0?authuser=-1&hl=en&gl=us,1,0,0,0,0,32801,FL
Papa John's Pizza,"Papa John's Pizza, 248 Eglin Pkwy NE Ste D, Fort Walton Beach, FL 32547",30.4375,-86.625,Pizza restaurant,3,126,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88913f3a9089b00d:0x9986249619c2312d?authuser=-1&hl=en&gl=us,1,0,0,0,0,32547,FL
India House,"India House, 8661 Baymeadows Rd, Jacksonville, FL 32256",30.21875,-81.5625,Indian restaurantAsian restaurantBanquet hallBarBuffet restaurantFine dining restaurantNepalese restaurantRestaurantSouth Asian restaurantWine bar,4,236,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5ca488bf42729:0x4a8018a424eb99ed?authuser=-1&hl=en&gl=us,1,0,0,0,1,32256,FL
Subway Restaurants,"Subway Restaurants, 16395 NW 67th Ave, Miami Lakes, FL 33014",25.921875,-80.3125,Sandwich shopCatererFast food restaurant,3,68,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9a53b46a091ed:0xd14c12e69fab13cf?authuser=-1&hl=en&gl=us,1,0,0,0,1,33014,FL
Karla Cuban Bakery,"Karla Cuban Bakery, 7950 W 28th Ave, Hialeah, FL 33018",25.890625,-80.3125,BakeryCafeRestaurantSandwich shop,3,128,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9bbf346f2a61d:0xfc9162ff24492307?authuser=-1&hl=en&gl=us,1,1,0,0,0,33018,FL
Buffalo Wild Wings,"Buffalo Wild Wings, 504 N Alafaya Trail STE 102, Orlando, FL 32828",28.546875,-81.1875,Chicken wings restaurantAmerican restaurantBar & grillTakeout RestaurantSports bar,3,58,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e767cae57391bb:0xd23ba86a877bbb76?authuser=-1&hl=en&gl=us,1,0,0,0,1,32828,FL
Imperial Dade,"Imperial Dade, 2675 Directors Row, Orlando, FL 32809",28.453125,-81.4375,Cleaning products supplierDisposable tableware supplierPackaging supply storeRestaurant supply store,2,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x1467e2c2a2f3c0ad:0x1488e3f86c475ebf?authuser=-1&hl=en&gl=us,1,0,0,0,0,32809,FL
Wawa,"Wawa, 8458 N Dale Mabry Hwy, Tampa, FL 33614",28.03125,-82.5,Convenience storeBreakfast restaurantCafeCandy storeCheesesteak restaurantCoffee shopFast food restaurantHoagie restaurantSandwich shop,4,78,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2c123c76ac479:0x11444a432a4e7e1?authuser=-1&hl=en&gl=us,1,0,0,0,0,33614,FL
Subway,"Subway, 100 Palafox Pl, Pensacola, FL 32502",30.40625,-87.1875,Sandwich shopFast food restaurantTakeout RestaurantRestaurant,3,58,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8890c0ac28b6da3d:0x4596cb88698ecda0?authuser=-1&hl=en&gl=us,1,0,0,0,0,32502,FL
Jersey Mike's Subs,"Jersey Mike's Subs, 1785 Main St #102, Dunedin, FL 34698",28.015625,-82.75,Sandwich shopCatererDeliFast food restaurantTakeout Restaurant,4,188,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2f221c238043f:0x849597b265688b71?authuser=-1&hl=en&gl=us,1,0,0,0,0,34698,FL
Chick-fil-A,"Chick-fil-A, 1100 University Pkwy, Pensacola, FL 32514",30.546875,-87.1875,Fast food restaurantBreakfast restaurantCatererChicken restaurantDelivery serviceFamily restaurant,3,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8890ebdae1d2a057:0xb42159b9ea834e31?authuser=-1&hl=en&gl=us,1,0,0,0,0,32514,FL
Strictly Wings,"Strictly Wings, 18318 NW 7th Ave, Miami, FL 33169",25.9375,-80.1875,Chicken wings restaurant,2,33,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9af9df2fdf61f:0x3d72b84858b8864e?authuser=-1&hl=en&gl=us,1,0,0,0,0,33169,FL
Wayback,"Wayback, 2150 Мартин Лютер Кинг Джуниор Бульвар, Panama City, FL 32405",30.1875,-85.625,Hamburger restaurantAmerican restaurant,4,68,https://www.google.com/maps/place//data=!4m2!3m1!1s0x889383d2daf95c39:0x6f93d26673fb925a?authuser=-1&hl=en&gl=us,1,0,0,0,1,32405,FL
Hungry Howie's Pizza,"Hungry Howie's Pizza, 3050 FL-71, Wewahitchka, FL 32465",30.15625,-85.1875,Pizza restaurantCatererItalian restaurantPizza deliveryPizza TakeoutRestaurantSalad shopSandwich shop,4,135,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88935ea2782b3d55:0x89f59d53ae428c22?authuser=-1&hl=en&gl=us,1,0,0,0,0,32465,FL
Tropical Smoothie Cafe,"Tropical Smoothie Cafe, 1751 NE Pine Island Rd Suite 160, Cape Coral, FL 33909",26.671875,-81.9375,RestaurantJuice shop,4,222,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db43e67908dcff:0xe6b65ed81025bcb?authuser=-1&hl=en&gl=us,1,0,0,0,0,33909,FL
Subway,"Subway, 14561 Palm Beach Blvd Suite 33, Fort Myers, FL 33905",26.703125,-81.75,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,3,44,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db6fba74be4857:0xec4ad354bcfb2cab?authuser=-1&hl=en&gl=us,1,0,0,0,0,33905,FL
Garden Cafe,"Garden Cafe, 500 Outlet Mall Blvd #525, St. Augustine, FL 32084",29.921875,-81.4375,Fast food restaurant,3,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e429761341d4df:0xcd6d67c8c5c92fe3?authuser=-1&hl=en&gl=us,1,0,0,0,0,32084,FL
Goji Juicery and Kitchen,"Goji Juicery and Kitchen, 15817 Pines Blvd, Pembroke Pines, FL 33028",26.015625,-80.375,Vegetarian restaurantHealth food restaurantJuice shopSalad shopVegan restaurant,4,196,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9a6aed68628db:0x880ddc0cfbb7ea98?authuser=-1&hl=en&gl=us,1,0,0,0,0,33028,FL
KFC,"KFC, 3580 Cheney Hwy, Titusville, FL 32780",28.546875,-80.875,Fast food restaurantAmerican restaurantChicken restaurantChicken wings restaurant,3,77,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e74d7e4790811f:0x7605358341401e59?authuser=-1&hl=en&gl=us,1,0,0,0,1,32780,FL
Pita Pit,"Pita Pit, 12140 Collegiate Way, Orlando, FL 32817",28.59375,-81.1875,Sandwich shopCatererFast food restaurantMediterranean restaurant,4,168,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7688ac8043d65:0xe5b9c102f626bd12?authuser=-1&hl=en&gl=us,1,0,0,0,1,32817,FL
Papa John's Pizza,"Papa John's Pizza, 14333 Beach Blvd Ste A102, Jacksonville Beach, FL 32250",30.28125,-81.4375,Pizza restaurant,3,118,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e44a3211ab52c7:0x856c225d6d5076f?authuser=-1&hl=en&gl=us,1,0,0,0,0,32250,FL
Dunkin',"Dunkin', 3440 Tamiami Trail E, Naples, FL 34112",26.125,-81.75,Coffee shopBagel shopBakeryBreakfast restaurantDonut shopFast food restaurantTakeout Restaurant,4,204,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dae3c58667d001:0xb98fe4c8fe8ffa0?authuser=-1&hl=en&gl=us,1,1,0,0,0,34112,FL
Papa John's Pizza,"Papa John's Pizza, 1249 Airport-Pulling Rd S, Naples, FL 34104",26.140625,-81.75,Pizza restaurant,3,146,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dae2321799d527:0xb1e19d4ee2b9bd7c?authuser=-1&hl=en&gl=us,1,0,0,0,0,34104,FL
Boston Market,"Boston Market, 5088 Airport-Pulling Rd N, Naples, FL 34105",26.203125,-81.75,American restaurantCatererChicken restaurantRestaurant,3,58,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db1dc32c628183:0xfff1eea50fdb4945?authuser=-1&hl=en&gl=us,1,0,0,0,1,34105,FL
PDQ Restaurant,"PDQ Restaurant, 12770 SW 152nd St, Miami, FL 33177",25.625,-80.375,Restaurant,4,158,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9c379c1e0e109:0x8425144cd55f6fa8?authuser=-1&hl=en&gl=us,1,0,0,0,0,33177,FL
Fuji Hana,"Fuji Hana, 11768 SW 88th St, Miami, FL 33186",25.6875,-80.375,Restaurant,4,66,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9c16f1fccdf09:0x4eeba37f97b62ab7?authuser=-1&hl=en&gl=us,1,0,0,0,1,33186,FL
The Shrimp Boat,"The Shrimp Boat, 110 Co Rd 351, Horseshoe Beach, FL 32648",29.4375,-83.3125,Seafood restaurant,4,264,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e96d7f07387793:0x30dc6a7c2de314dc?authuser=-1&hl=en&gl=us,1,0,0,0,0,32648,FL
